county,date,cases,name,population,rate
Reeves,2020-08-28,169,Reeves,15976,0.010578367551326991
Refugio,2020-08-28,263,Refugio,6948,0.037852619458837077
Roberts,2020-08-28,8,Roberts,854,0.00936768149882904
Robertson,2020-08-28,248,Robertson,17074,0.014525008785287572
Rockwall,2020-08-28,1318,Rockwall,104915,0.012562550636229328
Runnels,2020-08-28,189,Runnels,10264,0.018413873733437256
Rusk,2020-08-28,718,Rusk,54406,0.01319707385214866
Sabine,2020-08-28,72,Sabine,10542,0.006829823562891292
San Augustine,2020-08-28,188,San Augustine,8237,0.022823843632390435
San Jacinto,2020-08-28,200,San Jacinto,28859,0.0069302470633078065
San Patricio,2020-08-28,1230,San Patricio,66730,0.018432489135321445
San Saba,2020-08-28,38,San Saba,6055,0.006275805119735756
Schleicher,2020-08-28,38,Schleicher,2793,0.013605442176870748
Scurry,2020-08-28,543,Scurry,16703,0.03250913009638987
Shackelford,2020-08-28,23,Shackelford,3265,0.007044410413476264
Shelby,2020-08-28,436,Shelby,25274,0.017250929809290178
Sherman,2020-08-28,53,Sherman,3022,0.01753805426869623
Smith,2020-08-28,3172,Smith,232751,0.013628298052425124
Somervell,2020-08-28,117,Somervell,9128,0.012817703768624015
Starr,2020-08-28,2780,Starr,64633,0.04301208361053951
Stephens,2020-08-28,110,Stephens,9366,0.01174460815716421
Sterling,2020-08-28,2,Sterling,1291,0.001549186676994578
Stonewall,2020-08-28,10,Stonewall,1350,0.007407407407407408
Sutton,2020-08-28,76,Sutton,3776,0.020127118644067795
Swisher,2020-08-28,93,Swisher,7397,0.012572664593754225
Tarrant,2020-08-28,38644,Tarrant,2102515,0.01837989265237109
Taylor,2020-08-28,1270,Taylor,138034,0.009200631728414739
Terrell,2020-08-28,3,Terrell,776,0.003865979381443299
Terry,2020-08-28,198,Terry,12337,0.016049282645699926
Throckmorton,2020-08-28,4,Throckmorton,1501,0.002664890073284477
Titus,2020-08-28,1343,Titus,32750,0.04100763358778626
Tom Green,2020-08-28,2004,Tom Green,119200,0.01681208053691275
Travis,2020-08-28,26239,Travis,1273954,0.020596505054342622
Trinity,2020-08-28,176,Trinity,14651,0.012012831888608286
Tyler,2020-08-28,175,Tyler,21672,0.008074935400516795
Upshur,2020-08-28,323,Upshur,41753,0.007735971067947213
Upton,2020-08-28,18,Upton,3657,0.004922067268252666
Uvalde,2020-08-28,682,Uvalde,26741,0.025503907856849032
Val Verde,2020-08-28,1912,Val Verde,49025,0.03900050994390617
Van Zandt,2020-08-28,515,Van Zandt,56590,0.009100547799964658
Victoria,2020-08-28,3758,Victoria,92084,0.04081056426740802
Walker,2020-08-28,3443,Walker,72971,0.04718312754381878
Waller,2020-08-28,640,Waller,55246,0.011584549107627701
Ward,2020-08-28,106,Ward,11998,0.008834805800966827
Washington,2020-08-28,560,Washington,35882,0.015606710885680842
Webb,2020-08-28,10434,Webb,276652,0.03771525237482469
Wharton,2020-08-28,1169,Wharton,41556,0.028130715179516798
Wheeler,2020-08-28,42,Wheeler,5056,0.008306962025316455
Wichita,2020-08-28,1276,Wichita,132230,0.009649852529683128
Wilbarger,2020-08-28,103,Wilbarger,12769,0.008066410838750098
Willacy,2020-08-28,834,Willacy,21358,0.03904860005618504
Williamson,2020-08-28,7867,Williamson,590551,0.013321457418580275
Wilson,2020-08-28,538,Wilson,51070,0.01053456040728412
Winkler,2020-08-28,91,Winkler,8010,0.01136079900124844
Wise,2020-08-28,643,Wise,69984,0.009187814357567443
Wood,2020-08-28,395,Wood,45539,0.008673883923669821
Yoakum,2020-08-28,142,Yoakum,8713,0.016297486514403766
Young,2020-08-28,243,Young,18010,0.013492504164353138
Zapata,2020-08-28,263,Zapata,14179,0.018548557726214825
Zavala,2020-08-28,261,Zavala,11840,0.02204391891891892
Anderson,2020-08-29,2502,Anderson,57735,0.04333593141075604
Andrews,2020-08-29,362,Andrews,18705,0.019353114140604116
Angelina,2020-08-29,2002,Angelina,86715,0.02308712448826616
Aransas,2020-08-29,208,Aransas,23510,0.008847299021692897
Archer,2020-08-29,49,Archer,8553,0.005728983982228458
Armstrong,2020-08-29,11,Armstrong,1887,0.005829358770535241
Atascosa,2020-08-29,568,Atascosa,51153,0.011103943072742557
Austin,2020-08-29,413,Austin,30032,0.013751997868939797
Bailey,2020-08-29,202,Bailey,7000,0.028857142857142856
Bandera,2020-08-29,109,Bandera,23112,0.004716164762893735
Bastrop,2020-08-29,1579,Bastrop,88723,0.01779696358328731
Baylor,2020-08-29,16,Baylor,3509,0.004559703619264748
Bee,2020-08-29,1591,Bee,32565,0.04885613388607401
Bell,2020-08-29,4768,Bell,362924,0.013137736826443001
Bexar,2020-08-29,37641,Bexar,2003554,0.018787115296118796
Blanco,2020-08-29,124,Blanco,11931,0.010393093621657867
Borden,2020-08-29,0,Borden,654,0.0
Bosque,2020-08-29,215,Bosque,18685,0.011506556061011506
Bowie,2020-08-29,970,Bowie,93245,0.010402702557777897
Brazoria,2020-08-29,9220,Brazoria,374264,0.024635016993352285
Brazos,2020-08-29,4613,Brazos,229211,0.020125561164167513
Brewster,2020-08-29,191,Brewster,9203,0.020754101923285886
Briscoe,2020-08-29,12,Briscoe,1546,0.007761966364812419
Brooks,2020-08-29,209,Brooks,7093,0.029465670379247143
Brown,2020-08-29,470,Brown,37864,0.012412845975068667
Burleson,2020-08-29,276,Burleson,18443,0.01496502738166242
Burnet,2020-08-29,664,Burnet,48155,0.013788806977468591
Caldwell,2020-08-29,1232,Caldwell,43664,0.028215463539758154
Calhoun,2020-08-29,603,Calhoun,21290,0.02832315641146078
Callahan,2020-08-29,88,Callahan,13943,0.00631141074374238
Cameron,2020-08-29,20853,Cameron,423163,0.04927888307815192
Camp,2020-08-29,291,Camp,13094,0.022223919352375134
Carson,2020-08-29,17,Carson,5926,0.0028687141410732365
Cass,2020-08-29,256,Cass,30026,0.008525944181709185
Castro,2020-08-29,227,Castro,7530,0.030146082337317397
Chambers,2020-08-29,1123,Chambers,43837,0.02561762894358647
Cherokee,2020-08-29,1408,Cherokee,52646,0.026744671959882994
Childress,2020-08-29,57,Childress,7306,0.007801806734191076
Clay,2020-08-29,63,Clay,10471,0.006016617324037818
Cochran,2020-08-29,37,Cochran,2853,0.012968804766912022
Coke,2020-08-29,48,Coke,3387,0.0141718334809566
Coleman,2020-08-29,52,Coleman,8175,0.00636085626911315
Collin,2020-08-29,10889,Collin,1034730,0.010523518212480551
Collingsworth,2020-08-29,16,Collingsworth,2920,0.005479452054794521
Colorado,2020-08-29,436,Colorado,21493,0.020285674405620433
Comal,2020-08-29,2339,Comal,156209,0.014973529054023776
Comanche,2020-08-29,214,Comanche,13635,0.015694902823615697
Concho,2020-08-29,50,Concho,2726,0.018341892883345562
Cooke,2020-08-29,318,Cooke,41257,0.007707782921686017
Coryell,2020-08-29,866,Coryell,75951,0.011402088188437283
Cottle,2020-08-29,18,Cottle,1398,0.012875536480686695
Crane,2020-08-29,70,Crane,4797,0.01459245361684386
Crockett,2020-08-29,162,Crockett,3464,0.04676674364896074
Crosby,2020-08-29,81,Crosby,5737,0.0141188774620882
Culberson,2020-08-29,23,Culberson,2171,0.010594196222938737
Dallam,2020-08-29,208,Dallam,7287,0.02854398243447235
Dallas,2020-08-29,70376,Dallas,2635516,0.026702930280066598
Dawson,2020-08-29,207,Dawson,12728,0.016263356379635448
Deaf Smith,2020-08-29,801,Deaf Smith,18546,0.04318990617923002
Delta,2020-08-29,17,Delta,5331,0.0031888951416244606
Denton,2020-08-29,9875,Denton,887207,0.011130435174654844
DeWitt,2020-08-29,844,DeWitt,20160,0.04186507936507936
Dickens,2020-08-29,27,Dickens,2211,0.012211668928086838
Dimmit,2020-08-29,180,Dimmit,10124,0.017779533781114184
Donley,2020-08-29,55,Donley,3278,0.016778523489932886
Duval,2020-08-29,243,Duval,11157,0.021780048400107554
Eastland,2020-08-29,130,Eastland,18360,0.007080610021786492
Ector,2020-08-29,2810,Ector,166223,0.016905001112962708
Edwards,2020-08-29,34,Edwards,1932,0.017598343685300208
Ellis,2020-08-29,3758,Ellis,184826,0.0203326371830803
El Paso,2020-08-29,20217,El Paso,839238,0.02408970995116999
Erath,2020-08-29,667,Erath,42698,0.015621340578013022
Falls,2020-08-29,166,Falls,17297,0.009597039949124126
Fannin,2020-08-29,585,Fannin,35514,0.016472377090724785
Fayette,2020-08-29,368,Fayette,25346,0.014519056261343012
Fisher,2020-08-29,58,Fisher,3830,0.015143603133159269
Floyd,2020-08-29,100,Floyd,5712,0.01750700280112045
Foard,2020-08-29,3,Foard,1155,0.0025974025974025974
Fort Bend,2020-08-29,14845,Fort Bend,811688,0.018289047022994057
Franklin,2020-08-29,109,Franklin,10725,0.010163170163170164
Freestone,2020-08-29,384,Freestone,19717,0.01947557944920627
Frio,2020-08-29,633,Frio,20306,0.031173052299812862
Gaines,2020-08-29,247,Gaines,21492,0.011492648427321794
Galveston,2020-08-29,10509,Galveston,342139,0.030715586355253274
Garza,2020-08-29,102,Garza,6229,0.016375020067426554
Gillespie,2020-08-29,198,Gillespie,26988,0.007336594041796354
Glasscock,2020-08-29,6,Glasscock,1409,0.0042583392476933995
Goliad,2020-08-29,121,Goliad,7658,0.015800470096630975
Gonzales,2020-08-29,813,Gonzales,20837,0.039017132984594714
Gray,2020-08-29,242,Gray,21886,0.011057296902129215
Grayson,2020-08-29,1452,Grayson,136212,0.010659853757378204
Gregg,2020-08-29,1880,Gregg,123945,0.015168018072532171
Grimes,2020-08-29,969,Grimes,28880,0.03355263157894737
Guadalupe,2020-08-29,1899,Guadalupe,166847,0.01138168501681181
Hale,2020-08-29,1606,Hale,33406,0.04807519607256182
Hall,2020-08-29,16,Hall,2964,0.005398110661268556
Hamilton,2020-08-29,100,Hamilton,8461,0.011818933932159319
Hansford,2020-08-29,102,Hansford,5399,0.018892387479162807
Hardeman,2020-08-29,22,Hardeman,3933,0.0055936943808797355
Hardin,2020-08-29,1254,Hardin,57602,0.021770077427867088
Harris,2020-08-29,103088,Harris,4713325,0.021871608683890882
Harrison,2020-08-29,796,Harrison,66553,0.011960392469159918
Hartley,2020-08-29,101,Hartley,5576,0.018113342898134863
Haskell,2020-08-29,54,Haskell,5658,0.009544008483563097
Hays,2020-08-29,5361,Hays,230191,0.02328935536141726
Hemphill,2020-08-29,55,Hemphill,3819,0.014401675831369469
Henderson,2020-08-29,815,Henderson,82737,0.009850490107207175
Hidalgo,2020-08-29,27252,Hidalgo,868707,0.03137076137293702
Hill,2020-08-29,369,Hill,36649,0.010068487543998472
Hockley,2020-08-29,262,Hockley,23021,0.011380913079362322
Hood,2020-08-29,767,Hood,61643,0.012442613110977727
Hopkins,2020-08-29,242,Hopkins,37084,0.006525725380217884
Houston,2020-08-29,536,Houston,22968,0.023336816440264717
Howard,2020-08-29,278,Howard,36664,0.0075823696268819555
Hudspeth,2020-08-29,38,Hudspeth,4886,0.007777322963569382
Hunt,2020-08-29,1405,Hunt,98594,0.014250360062478446
Hutchinson,2020-08-29,147,Hutchinson,20938,0.007020727863215207
Irion,2020-08-29,10,Irion,1536,0.006510416666666667
Jack,2020-08-29,121,Jack,8935,0.013542249580302182
Jackson,2020-08-29,501,Jackson,14760,0.03394308943089431
Jasper,2020-08-29,393,Jasper,35529,0.011061386473022038
Jeff Davis,2020-08-29,8,Jeff Davis,2274,0.003518029903254178
Jefferson,2020-08-29,6610,Jefferson,251565,0.026275515274382367
Jim Hogg,2020-08-29,77,Jim Hogg,5200,0.014807692307692308
Jim Wells,2020-08-29,980,Jim Wells,40482,0.02420829010424386
Johnson,2020-08-29,2500,Johnson,175817,0.014219330326418946
Jones,2020-08-29,598,Jones,20083,0.029776427824528207
Karnes,2020-08-29,740,Karnes,15601,0.04743285686814948
Kaufman,2020-08-29,2757,Kaufman,136154,0.020249129662000383
Kendall,2020-08-29,197,Kendall,47431,0.0041534017836436085
Kenedy,2020-08-29,7,Kenedy,404,0.017326732673267328
Kent,2020-08-29,7,Kent,762,0.009186351706036745
Kerr,2020-08-29,435,Kerr,52600,0.008269961977186312
Kimble,2020-08-29,16,Kimble,4337,0.0036891860733225734
King,2020-08-29,0,King,272,0.0
Kinney,2020-08-29,22,Kinney,3667,0.0059994545950368145
Kleberg,2020-08-29,604,Kleberg,30680,0.0196870925684485
Knox,2020-08-29,67,Knox,3664,0.018286026200873363
Lamar,2020-08-29,791,Lamar,49859,0.015864738562746946
Lamb,2020-08-29,278,Lamb,12893,0.021562087954704105
Lampasas,2020-08-29,153,Lampasas,21428,0.007140190405077468
La Salle,2020-08-29,365,La Salle,7520,0.04853723404255319
Lavaca,2020-08-29,682,Lavaca,20154,0.033839436340180606
Lee,2020-08-29,196,Lee,17239,0.011369569000522071
Leon,2020-08-29,186,Leon,17404,0.010687198345207998
Liberty,2020-08-29,1786,Liberty,88219,0.020245071923281833
Limestone,2020-08-29,433,Limestone,23437,0.018475060801297093
Lipscomb,2020-08-29,25,Lipscomb,3233,0.007732755954222085
Live Oak,2020-08-29,330,Live Oak,12207,0.027033669206193166
Llano,2020-08-29,101,Llano,21795,0.004634090387703601
Loving,2020-08-29,0,Loving,169,0.0
Lubbock,2020-08-29,7242,Lubbock,310569,0.023318489611004318
Lynn,2020-08-29,79,Lynn,5951,0.013275079818517896
McCulloch,2020-08-29,108,McCulloch,7984,0.013527054108216433
McLennan,2020-08-29,6162,McLennan,256623,0.02401187734536655
McMullen,2020-08-29,11,McMullen,743,0.014804845222072678
Madison,2020-08-29,830,Madison,14284,0.058106972836740406
Marion,2020-08-29,140,Marion,9854,0.014207428455449563
Martin,2020-08-29,71,Martin,5771,0.012302893779241033
Mason,2020-08-29,73,Mason,4274,0.017080018717828733
Matagorda,2020-08-29,903,Matagorda,36643,0.024643178779030103
Maverick,2020-08-29,3258,Maverick,58722,0.055481761520384185
Medina,2020-08-29,1111,Medina,51584,0.021537686104218363
Menard,2020-08-29,20,Menard,2138,0.009354536950420954
Midland,2020-08-29,3201,Midland,176832,0.018101927252985886
Milam,2020-08-29,425,Milam,24823,0.017121218225033236
Mills,2020-08-29,33,Mills,4873,0.006772009029345372
Mitchell,2020-08-29,73,Mitchell,8545,0.008543007606787596
Montague,2020-08-29,122,Montague,19818,0.0061560197799979816
Montgomery,2020-08-29,8580,Montgomery,607391,0.01412599133013166
Moore,2020-08-29,1118,Moore,20940,0.053390639923591214
Morris,2020-08-29,156,Morris,12388,0.012592831772683243
Motley,2020-08-29,6,Motley,1200,0.005
Nacogdoches,2020-08-29,1338,Nacogdoches,65204,0.02052021348383535
Navarro,2020-08-29,1074,Navarro,50113,0.021431564663859676
Newton,2020-08-29,162,Newton,13595,0.011916145641780066
Nolan,2020-08-29,150,Nolan,14714,0.010194372706266141
Nueces,2020-08-29,14927,Nueces,362294,0.04120134476419703
Ochiltree,2020-08-29,109,Ochiltree,9836,0.011081740544936967
Oldham,2020-08-29,15,Oldham,2112,0.007102272727272727
Orange,2020-08-29,1782,Orange,83396,0.02136793131565063
Palo Pinto,2020-08-29,423,Palo Pinto,29189,0.014491760594744595
Panola,2020-08-29,313,Panola,23194,0.013494869362766233
Parker,2020-08-29,1645,Parker,142878,0.01151331905541791
Parmer,2020-08-29,385,Parmer,9605,0.0400832899531494
Pecos,2020-08-29,296,Pecos,15823,0.018706945585540036
Polk,2020-08-29,778,Polk,51353,0.015150039919770996
Potter,2020-08-29,4034,Potter,117415,0.03435676872631265
Presidio,2020-08-29,50,Presidio,6704,0.007458233890214797
Rains,2020-08-29,59,Rains,12514,0.004714719514144159
Randall,2020-08-29,2168,Randall,137713,0.01574288556635902
Reagan,2020-08-29,83,Reagan,3849,0.02156404260846973
Real,2020-08-29,104,Real,3452,0.030127462340672075
Red River,2020-08-29,145,Red River,12023,0.012060217915661649
Reeves,2020-08-29,169,Reeves,15976,0.010578367551326991
Refugio,2020-08-29,263,Refugio,6948,0.037852619458837077
Roberts,2020-08-29,8,Roberts,854,0.00936768149882904
Robertson,2020-08-29,248,Robertson,17074,0.014525008785287572
Rockwall,2020-08-29,1316,Rockwall,104915,0.01254348758518801
Runnels,2020-08-29,191,Runnels,10264,0.018608729540140295
Rusk,2020-08-29,719,Rusk,54406,0.013215454177848031
Sabine,2020-08-29,72,Sabine,10542,0.006829823562891292
San Augustine,2020-08-29,188,San Augustine,8237,0.022823843632390435
San Jacinto,2020-08-29,201,San Jacinto,28859,0.006964898298624346
San Patricio,2020-08-29,1257,San Patricio,66730,0.018837104750487037
San Saba,2020-08-29,38,San Saba,6055,0.006275805119735756
Schleicher,2020-08-29,38,Schleicher,2793,0.013605442176870748
Scurry,2020-08-29,546,Scurry,16703,0.032688738549961086
Shackelford,2020-08-29,23,Shackelford,3265,0.007044410413476264
Shelby,2020-08-29,436,Shelby,25274,0.017250929809290178
Sherman,2020-08-29,53,Sherman,3022,0.01753805426869623
Smith,2020-08-29,3207,Smith,232751,0.013778673346194
Somervell,2020-08-29,118,Somervell,9128,0.012927256792287466
Starr,2020-08-29,2780,Starr,64633,0.04301208361053951
Stephens,2020-08-29,110,Stephens,9366,0.01174460815716421
Sterling,2020-08-29,2,Sterling,1291,0.001549186676994578
Stonewall,2020-08-29,10,Stonewall,1350,0.007407407407407408
Sutton,2020-08-29,76,Sutton,3776,0.020127118644067795
Swisher,2020-08-29,93,Swisher,7397,0.012572664593754225
Tarrant,2020-08-29,38846,Tarrant,2102515,0.01847596806681522
Taylor,2020-08-29,1306,Taylor,138034,0.009461437037251691
Terrell,2020-08-29,3,Terrell,776,0.003865979381443299
Terry,2020-08-29,199,Terry,12337,0.016130339628759018
Throckmorton,2020-08-29,4,Throckmorton,1501,0.002664890073284477
Titus,2020-08-29,1348,Titus,32750,0.04116030534351145
Tom Green,2020-08-29,2018,Tom Green,119200,0.01692953020134228
Travis,2020-08-29,26307,Travis,1273954,0.020649882177849434
Trinity,2020-08-29,177,Trinity,14651,0.012081086615248105
Tyler,2020-08-29,175,Tyler,21672,0.008074935400516795
Upshur,2020-08-29,324,Upshur,41753,0.007759921442770579
Upton,2020-08-29,19,Upton,3657,0.005195515449822259
Uvalde,2020-08-29,689,Uvalde,26741,0.025765678172095283
Val Verde,2020-08-29,1912,Val Verde,49025,0.03900050994390617
Van Zandt,2020-08-29,516,Van Zandt,56590,0.009118218766566532
Victoria,2020-08-29,3768,Victoria,92084,0.040919160766256894
Walker,2020-08-29,3627,Walker,72971,0.04970467720053172
Waller,2020-08-29,661,Waller,55246,0.011964667125221736
Ward,2020-08-29,106,Ward,11998,0.008834805800966827
Washington,2020-08-29,564,Washington,35882,0.015718187392007133
Webb,2020-08-29,10482,Webb,276652,0.037888755548486905
Wharton,2020-08-29,1188,Wharton,41556,0.028587929540860525
Wheeler,2020-08-29,42,Wheeler,5056,0.008306962025316455
Wichita,2020-08-29,1295,Wichita,132230,0.009793541556379036
Wilbarger,2020-08-29,103,Wilbarger,12769,0.008066410838750098
Willacy,2020-08-29,834,Willacy,21358,0.03904860005618504
Williamson,2020-08-29,7893,Williamson,590551,0.013365484098748458
Wilson,2020-08-29,539,Wilson,51070,0.010554141374583905
Winkler,2020-08-29,93,Winkler,8010,0.011610486891385767
Wise,2020-08-29,646,Wise,69984,0.009230681298582533
Wood,2020-08-29,398,Wood,45539,0.0087397615230901
Yoakum,2020-08-29,145,Yoakum,8713,0.01664179960977849
Young,2020-08-29,244,Young,18010,0.013548028872848417
Zapata,2020-08-29,272,Zapata,14179,0.01918329924536286
Zavala,2020-08-29,261,Zavala,11840,0.02204391891891892
Anderson,2020-08-30,2502,Anderson,57735,0.04333593141075604
Andrews,2020-08-30,362,Andrews,18705,0.019353114140604116
Angelina,2020-08-30,2002,Angelina,86715,0.02308712448826616
Aransas,2020-08-30,210,Aransas,23510,0.00893236920459379
Archer,2020-08-30,49,Archer,8553,0.005728983982228458
Armstrong,2020-08-30,11,Armstrong,1887,0.005829358770535241
Atascosa,2020-08-30,568,Atascosa,51153,0.011103943072742557
Austin,2020-08-30,417,Austin,30032,0.013885189131592968
Bailey,2020-08-30,202,Bailey,7000,0.028857142857142856
Bandera,2020-08-30,109,Bandera,23112,0.004716164762893735
Bastrop,2020-08-30,1580,Bastrop,88723,0.01780823461785557
Baylor,2020-08-30,16,Baylor,3509,0.004559703619264748
Bee,2020-08-30,1591,Bee,32565,0.04885613388607401
Bell,2020-08-30,4768,Bell,362924,0.013137736826443001
Bexar,2020-08-30,37814,Bexar,2003554,0.01887346185827784
Blanco,2020-08-30,124,Blanco,11931,0.010393093621657867
Borden,2020-08-30,0,Borden,654,0.0
Bosque,2020-08-30,216,Bosque,18685,0.01156007492641156
Bowie,2020-08-30,970,Bowie,93245,0.010402702557777897
Brazoria,2020-08-30,9309,Brazoria,374264,0.02487281704892803
Brazos,2020-08-30,4663,Brazos,229211,0.02034370078224867
Brewster,2020-08-30,191,Brewster,9203,0.020754101923285886
Briscoe,2020-08-30,12,Briscoe,1546,0.007761966364812419
Brooks,2020-08-30,215,Brooks,7093,0.030311574792048497
Brown,2020-08-30,470,Brown,37864,0.012412845975068667
Burleson,2020-08-30,287,Burleson,18443,0.015561459632380849
Burnet,2020-08-30,665,Burnet,48155,0.013809573253037067
Caldwell,2020-08-30,1225,Caldwell,43664,0.028055148406009527
Calhoun,2020-08-30,603,Calhoun,21290,0.02832315641146078
Callahan,2020-08-30,88,Callahan,13943,0.00631141074374238
Cameron,2020-08-30,20853,Cameron,423163,0.04927888307815192
Camp,2020-08-30,296,Camp,13094,0.022605773636780204
Carson,2020-08-30,17,Carson,5926,0.0028687141410732365
